6.517077 -19.665531 -6.848741 35.212880
6.517077 -19.665531 -4.848741 35.946522
6.517077 -19.665531 -4.742049 35.951562
6.517077 -19.665531 -4.516157 35.950898
6.517077 -19.665531 -2.443466 35.252409
6.517077 -17.611102 -6.848741 36.029484
6.517077 -17.611102 -4.848741 36.894321
6.517077 -17.611102 -4.742049 36.896979
6.517077 -17.611102 -4.516157 36.884298
6.517077 -17.611102 -2.443466 36.090084
6.517077 -17.471073 -6.848741 36.032877
6.517077 -17.471073 -4.848741 36.899140
6.517077 -17.471073 -4.742049 36.901831
6.517077 -17.471073 -4.516157 36.889126
6.517077 -17.471073 -2.443466 36.093339
6.517077 -15.471073 -6.848741 35.350983
6.517077 -15.471073 -4.848741 36.151645
6.517077 -15.471073 -4.742049 36.156997
6.517077 -15.471073 -4.516157 36.155902
6.517077 -15.471073 -2.443466 35.387770
8.517077 -19.665531 -6.848741 36.552337
8.517077 -19.665531 -4.848741 37.680355
8.517077 -19.665531 -4.742049 37.685327
8.517077 -19.665531 -4.516157 37.673717
8.517077 -19.665531 -2.443466 36.632494
8.517077 -17.611102 -6.848741 37.913027
8.517077 -17.611102 -4.848741 66.676163
8.517077 -17.611102 -4.742049 68.897737
8.517077 -17.611102 -4.516157 64.226693
8.517077 -17.611102 -2.443466 38.094366
8.517077 -17.471073 -6.848741 37.917847
8.517077 -17.471073 -4.848741 66.523899
8.517077 -17.471073 -4.742049 68.798637
8.517077 -17.471073 -4.516157 64.075012
8.517077 -17.471073 -2.443466 38.098779
8.517077 -15.471073 -6.848741 36.779642
8.517077 -15.471073 -4.848741 38.159950
8.517077 -15.471073 -4.742049 38.165741
8.517077 -15.471073 -4.516157 38.150885
8.517077 -15.471073 -2.443466 36.854409
12.887305 -19.665531 -6.848741 37.529092
12.887305 -19.665531 -4.848741 38.810351
12.887305 -19.665531 -4.742049 38.841663
12.887305 -19.665531 -4.516157 38.878384
12.887305 -19.665531 -2.443466 37.971130
12.887305 -17.611102 -6.848741 38.564037
12.887305 -17.611102 -4.848741 59.629565
12.887305 -17.611102 -4.742049 69.764812
12.887305 -17.611102 -4.516157 64.172114
12.887305 -17.611102 -2.443466 39.640876
12.887305 -17.471073 -6.848741 38.569130
12.887305 -17.471073 -4.848741 59.493941
12.887305 -17.471073 -4.742049 69.668185
12.887305 -17.471073 -4.516157 64.002100
12.887305 -17.471073 -2.443466 39.644887
12.887305 -15.471073 -6.848741 37.745060
12.887305 -15.471073 -4.848741 39.276367
12.887305 -15.471073 -4.742049 39.312009
12.887305 -15.471073 -4.516157 39.351554
12.887305 -15.471073 -2.443466 38.195487
17.204422 -19.665531 -6.848741 39.018974
17.204422 -19.665531 -4.848741 40.065334
17.204422 -19.665531 -4.742049 40.065127
17.204422 -19.665531 -4.516157 40.041217
17.204422 -19.665531 -2.443466 38.637604
17.204422 -17.611102 -6.848741 40.839652
17.204422 -17.611102 -4.848741 65.083723
17.204422 -17.611102 -4.742049 67.561438
17.204422 -17.611102 -4.516157 64.762352
17.204422 -17.611102 -2.443466 39.864066
17.204422 -17.471073 -6.848741 40.841954
17.204422 -17.471073 -4.848741 66.126235
17.204422 -17.471073 -4.742049 68.681473
17.204422 -17.471073 -4.516157 65.820044
17.204422 -17.471073 -2.443466 39.865236
17.204422 -15.471073 -6.848741 39.020555
17.204422 -15.471073 -4.848741 39.983928
17.204422 -15.471073 -4.742049 39.983031
17.204422 -15.471073 -4.516157 39.959134
17.204422 -15.471073 -2.443466 38.629246
20.517427 -19.665531 -6.848741 39.036765
20.517427 -19.665531 -4.848741 40.447580
20.517427 -19.665531 -4.742049 40.478157
20.517427 -19.665531 -4.516157 40.506289
20.517427 -19.665531 -2.443466 39.206663
20.517427 -17.611102 -6.848741 40.246059
20.517427 -17.611102 -4.848741 63.255169
20.517427 -17.611102 -4.742049 75.081437
20.517427 -17.611102 -4.516157 68.899389
20.517427 -17.611102 -2.443466 40.803793
20.517427 -17.471073 -6.848741 40.246969
20.517427 -17.471073 -4.848741 64.299485
20.517427 -17.471073 -4.742049 76.565861
20.517427 -17.471073 -4.516157 70.209430
20.517427 -17.471073 -2.443466 40.805756
