37.5245093966294,37.0042217488878,31.6246124828831,34.4867597961218,39.8010082498187,38.265606587679,49.8682813495042,
34.6926770927842,30.7502916541749,34.141188871879,27.9493395574359,54.6360917849503,36.6664787269257,48.362076727769,
30.8858950138856,28.0138875973148,31.7595735896863,30.1115030666495,27.7705353194929,29.9211843337706,27.8598012777568,
37.0049377786552,33.4743943326427,37.1739223675158,28.7334791204059,42.5462818686208,39.5818274611012,34.3367727954784,
28.4188143573597,29.3745053762786,28.0758641845191,29.00704826181,29.7260239613264,32.4863211287047,35.3549361812558,
115.553815568358,49.3982886319875,49.8887219754436,39.3058069992572,35.2579045570078,31.3099198948529,33.7947831984363,
29.8748433806383,30.7414639498234,30.6118783936543,40.238907296667,30.8366747832338,31.1126312629353,34.8812074088176,
37.3978180414907,32.3508845245093,58.4499802487252,28.5100191912455,30.3194538383105,45.8050018539861,29.7276607956725,
30.0209552435506,41.5420966021648,28.8564719346616,39.9707090912162,38.0081006508947,27.1268046564827,30.3586963051173,
35.8638417185252,31.0840793958921,56.3335100265222,30.2371799091081,28.2213526952989,40.6037711850364,31.2175158101761,
49.9844340832544,30.1851670561528,37.316219269848,32.6688107010137,29.9541724053961,31.8189319143653,28.6572821337139,
56.6455341864683,36.7219942147115,45.5807557003305,55.0580499791164,43.3242706131165,140.622343640321,36.8805913762491,
28.4007579662199,27.4776019539622,34.5380565484046,32.9039324199299,32.2899159739621,26.8779587721947,36.4420609944388,
30.9127303503835,33.5182319759037,32.0652833112578,38.7844508610868,31.8266753633563,28.4551047806542,30.261527573467,
29.1800879630037,62.9393948869616,40.4689759976239,43.8356148526472,55.6746169082426,49.6883716933055,67.4923775245068,
29.0584976270353,28.3114575642978,27.9831552818187,28.6504046804869,27.6423294135854,33.5928758644974,39.4733850163128,
27.7262724286381,66.2544654921138,30.6124546264071,30.3410422736003,38.9443396778984,32.8915584267058,29.9751201051006,
28.4736051939553,32.7213842684725,32.2651752949391,34.843879081245,27.9277932335214,27.2450017096311,39.8300236014883,
27.4939691437174,37.2581797851001,28.9722760769537,31.47289194864,30.7629453953633,29.9301511212833,31.0347884508104,
34.2424283500623,29.743671605961,30.1642691212499,45.3572320507694,30.2776880074683,33.7598612451627,31.5778647608254,
31.5334684651876,34.0875305191903,28.0495673717914,34.1545747572591,48.4125010254609,30.8836696316112,27.3050629199839,
25.9486390221207,36.5128501536114,27.6258043295044,27.3310346468331,28.9781725275524,27.5204515108488,28.0572474005352,
43.043809422806,49.3509660589386,28.4752815972971,35.1437658204727,36.4899663141799,37.5363242525189,32.6298367074108,
30.7584240450257,28.6393578482225,31.828410054295,47.7234040945914,32.1479797035934,26.5769621682202,42.7265583112471,
30.0631257347725,48.4714291233845,30.0698981716284,36.9024171155566,30.1489511321175,29.7452342471175,29.3310027761945,
29.8463846275886,49.9400876348117,32.8375042218151,34.0100167276609,35.4517187035284,40.746897575884,36.9133257767992,
46.4203974388247,31.6143359231994,38.8112626676515,36.2865337403433,30.9026327961389,65.443045092905,33.5415273256108,
34.01815735954,41.8526772062609,59.2915111867362,29.9981681369197,53.6566287579197,30.8900401903616,31.1703832318965,
37.2051954069437,73.7304595730905,83.8878858226983,38.2669063978811,33.0097128983875,30.6059220101116,32.604528582595,
28.254227185134,28.5366308744018,43.6577500500379,32.3449615653847,31.0241310324056,32.1457343019864,32.1608116886367,
30.2160312486079,27.5779401705487,31.8999819706573,36.7427960787119,33.4081137133226,32.884771718231,28.4418063243021,
35.6150776826901,48.9953935842232,42.3565535034645,37.5298685807105,59.3394871741206,34.8880155960251,37.6790103961304,
27.8644005085633,30.9560852905601,32.0684789883626,33.5624165923979,36.5598412208154,26.8523413686854,26.6139165433413,
32.7582919099221,28.2001720666474,29.5431663199082,40.9665702569821,42.356511053441,28.2086393522105,32.264084382447,
45.8339497932485,45.4217028938599,145.315087680012,31.6044463252805,40.8442930148204,58.8221213959844,35.0037218211363,
32.5602609404759,32.4652026872868,106.357038683183,35.0128734414109,48.8680981788616,39.1564846688183,35.6839307757632,
28.1625291035425,27.5743499627568,34.4768947106933,28.2483655556657,33.5921950641031,30.8970537023365,30.1970481472613,
34.7144868634407,39.6061358545027,34.5429851454107,31.7110455892101,37.6443363930667,46.1502857736829,40.3404734116801,
35.9699371740396,33.0999240026028,32.0997348398043,31.578685872509,37.9647113812982,31.8317339075421,41.9232483828178,
45.0792528558481,75.4436317454568,98.0004052997828,105.954045360052,112.610399049509,54.8108907783377,43.6935269546987,
33.3989507731342,39.1583433521159,32.6358086070395,34.3815804332174,30.1377796984278,27.9420453868598,44.455209957849,
30.2259542832241,29.1276403197228,26.6356674858471,29.9624630121313,28.6163507853745,32.4742239107656,37.7805279515766,
30.3656818431989,34.0485440382372,35.0491599457301,33.4783030175416,29.2311637012648,31.2442429347784,65.1429261389077,
44.955095985154,36.2007479402719,39.9661005188144,41.0982910090158,36.5604546121006,40.7111469329462,37.4059413136597,
28.6079856255039,27.7532564718937,27.0595896163342,37.2211682292897,30.9084440707458,27.0912361520126,34.4874059952976,
35.8254759100626,35.8778490500359,44.9492595910293,49.0732567379282,34.8938548152325,31.7597317492751,34.2332714794085,
28.4092151959877,29.9134693796952,28.3001424767225,27.7475245255166,32.1812668369198,28.7252221803391,28.4026177199259,
45.0213219255926,44.7089066794846,34.2994466153333,30.252360897097,38.5113483727772,66.1285249114808,48.5250701882376,
33.7487589969518,32.418195854058,100.678358336697,29.0973366831559,30.6208565406568,33.7115446086956,32.4844656172863,
32.5095605349665,26.9700904243383,28.8849763565967,26.1446533176504,28.134322316534,31.0173208040438,32.4688284247995,
29.9581911648556,103.259206703574,40.4914630011938,33.1938586869143,31.1402176399915,63.7582368605442,30.1346472651155,
30.4274146089806,50.2509091744325,34.075946392947,149.115336122926,41.3698405092424,31.6367081035081,211.023628548776,
33.9063928163754,36.8116979412106,30.804910651744,37.2302216804323,29.4923412218558,34.7313462221851,36.4209583898954,
31.657313957003,26.7135929765896,35.9108605241711,31.0307307151201,31.9950801947804,28.1625903532544,37.3794807359079,
31.832807766723,30.3712004907201,33.9763713378681,29.9350624472247,32.1323544198886,32.5195680955431,29.8533593075482,
32.8899876757225,33.5794380929384,32.5468138523295,57.9110990494859,41.0695009657544,79.0775229036741,45.5470320368721,
29.9298772792675,28.5574501069775,43.011586578697,32.3385154431615,31.050969728997,35.8435834116743,32.0076288866615,
48.3767339800314,32.2688575066813,39.5788801465274,34.4652305140171,35.1260946502645,36.5341204934902,45.538808323209,
29.3144844441316,31.9039813346098,30.0551859353697,30.0691622835559,27.6777357040151,32.4078103057605,28.8526260285075,
29.3675919594448,30.3858293989542,33.696584920504,30.7342824572204,38.3988456481781,26.8689439541398,32.5594275131217,
84.40231932356,31.6037676734404,46.6901473552182,35.4095394373186,28.5740610149778,30.9251343994719,34.3081789969505,
43.5296540107121,28.2454720514812,28.6572473114794,29.3200476092479,34.3935509943937,26.8093392083501,30.0326313953208,
30.6357425473928,29.3806361980744,29.257112938958,30.4374284354928,25.9501453525285,27.3533264068038,32.7092256250779,
30.8355353032611,57.4256683268557,33.4529275132996,44.7133445559065,41.4726009691955,33.1501184697948,28.9586883195224,
34.1477933815025,42.407327856916,97.3247686981216,39.9099788826575,46.2417424120005,31.2873301331015,55.4662458980573,
75.2205214271709,34.3558635772017,30.3344889446268,32.9300696218622,32.5141945881619,41.9006371123233,33.9635414732103,
27.0860329440464,45.0199437674275,29.4175917554882,31.2696280225939,31.1111190143516,35.2498478148897,34.9376150754754,
44.3862933613546,31.6611024751551,34.9862082969707,36.4044213116302,45.1986755151586,30.9012547400328,32.6273403342821,
103.572781050168,43.5796916976817,38.7737841141772,46.3984857926562,31.9104103662308,31.8473799948714,128.504452897907,
