Wire length data points,,Min Fitness ,Ave Fitness,Max Fitness
100.1979205,,,,
79.43002784,,,,
97.87172014,,,,
110.4867376,,,,
130.7440814,,,,
82.78641292,,,,
109.1890181,,,,
108.6540102,,,,
88.50904507,,,,
114.5756734,,,,
91.64629866,,,,
101.3495916,,,,
105.9406108,,,,
124.0927347,,,,
102.5840944,,,,
123.3819675,,,,
123.1534558,,,,
124.8703777,,,,
100.6372049,,,,
134.4058188,,,,
117.0759004,,,,
87.83002982,,,,
106.2452896,,,,
108.3955848,,,,
126.3898664,,,,
137.7242361,,,,
159.371347,,,,
73.17381981,,,,
56.59864237,,,,
116.8276623,,,,
87.91336383,,,,
101.7233418,,,,
114.5124952,,,,
141.9760207,,,,
101.0486079,,,,
116.3304224,,,,
108.0179472,,,,
98.03319835,,,,
125.973189,,,,
92.17139533,,,,
104.6866025,,,,
85.41252852,,,,
150.7069279,,,,
66.50898161,,,,
147.0675745,,,,
131.301173,,,,
169.1074213,,,,
99.49042279,,,,
116.5039961,,,,
118.4896624,,,,
129.2102504,,,,
117.500417,,,,
106.9194108,,,,
124.7291207,,,,
122.1771634,,,,
138.8006664,,,,
161.5596606,,,,
120.6936918,,,,
71.85308331,,,,
160.6440574,,,,
92.08961754,,,,
135.643043,,,,
148.9480108,,,,
100.4602347,,,,
126.3167751,,,,
76.2125801,,,,
127.9451289,,,,
104.4091852,,,,
152.2224973,,,,
133.1181395,,,,
125.8596444,,,,
138.099862,,,,
79.21216148,,,,
137.9019749,,,,
108.4025436,,,,
98.89917924,,,,
127.1279539,,,,
123.8774179,,,,
92.99198738,,,,
85.47702744,,,,
108.0840866,,,,
97.67453677,,,,
92.20366241,,,,
96.16275841,,,,
108.9270575,,,,
109.9315951,,,,
120.7016673,,,,
121.5292807,,,,
135.4999685,,,,
122.6417653,,,,
113.3191953,,,,
83.06482358,,,,
114.5806729,,,,
141.7167246,,,,
86.28562035,,,,
155.6923357,,,,
102.4002661,,,,
126.8014728,,,,
81.78915443,,,,
108.8587733,,,,
113.6016517,,,,
98.03538904,,,,
83.66067157,,,,
149.4726329,,,,
112.6217087,,,,
121.908466,,,,
81.77513214,,,,
98.7939217,,,,
79.34915311,,,,
96.80329101,,,,
110.0577903,,,,
125.3328061,,,,
112.369073,,,,
112.4798625,,,,
105.3039347,,,,
152.2653714,,,,
121.0074937,,,,
105.5194025,,,,
92.41951786,,,,
130.3885183,,,,
184.1433553,,,,
142.8532082,,,,
79.76117443,,,,
98.95052536,,,,
156.1150152,,,,
90.71507969,,,,
120.9808982,,,,
99.87467346,,,,
132.6684649,,,,
131.1155067,,,,
164.9126337,,,,
96.79504315,,,,
68.13492913,,,,
134.7444352,,,,
74.06723249,,,,
104.3063569,,,,
108.2703077,,,,
102.5608883,,,,
149.6186286,,,,
137.7275979,,,,
94.93284081,,,,
118.9888334,,,,
96.28076168,,,,
127.4790201,,,,
127.294891,,,,
90.75625873,,,,
116.80333,,,,
146.5302667,,,,
111.7154586,,,,
129.5459827,,,,
144.7031107,,,,
146.8178262,,,,
89.90055478,,,,
117.4804451,,,,
158.8981751,,,,
90.96852388,,,,
120.6581931,,,,
92.61594456,,,,
111.2795251,,,,
106.6575072,,,,
138.094508,,,,
138.1822802,,,,
87.09525561,,,,
109.4014847,,,,
106.1892065,,,,
134.1428306,,,,
108.3492354,,,,
141.5563786,,,,
134.9738994,,,,
102.3535015,,,,
113.6664387,,,,
116.5404243,,,,
87.24529,,,,
82.69688084,,,,
127.1941059,,,,
107.1454228,,,,
144.5338539,,,,
86.13097778,,,,
101.9902305,,,,
107.4331699,,,,
140.8535116,,,,
124.302029,,,,
124.4200412,,,,
93.07450361,,,,
119.5726105,,,,
104.030919,,,,
109.2065775,,,,
103.3791839,,,,
103.174296,,,,
138.7342933,,,,
126.729736,,,,
104.9954861,,,,
106.2646515,,,,
161.3731043,,,,
152.4915005,,,,
95.45641519,,,,
107.6081968,,,,
85.31637543,,,,
139.7560082,,,,
105.8494599,,,,
94.73011474,,,,
107.047637,,,,
101.3240819,,,,
116.7420674,,,,
119.5895051,,,,
143.456669,,,,
123.8677287,,,,
111.5562932,,,,
122.903656,,,,
151.8513897,,,,
155.084407,,,,
136.3642732,,,,
119.3845102,,,,
90.36636549,,,,
103.0766332,,,,
73.11402368,,,,
123.4224397,,,,
77.1847183,,,,
124.3930613,,,,
110.5884565,,,,
99.79366499,,,,
100.3675113,,,,
105.1637102,,,,
143.3120331,,,,
121.4775114,,,,
104.1549677,,,,
99.32775728,,,,
150.5445442,,,,
122.7060519,,,,
116.1442384,,,,
115.8986426,,,,
100.5813647,,,,
102.7833892,,,,
99.26296536,,,,
102.5496091,,,,
131.4582744,,,,
95.97540111,,,,
99.12275579,,,,
93.30932201,,,,
124.6347406,,,,
106.6647841,,,,
89.68430216,,,,
93.19949768,,,,
101.6198762,,,,
100.2050488,,,,
98.70430499,,,,
94.70617865,,,,
87.10724278,,,,
116.9536066,,,,
110.6633174,,,,
80.83337947,,,,
112.2948871,,,,
131.4196161,,,,
137.6915433,,,,
108.8532355,,,,
118.8043771,,,,
94.46482576,,,,
88.27823132,,,,
124.644755,,,,
131.1570575,,,,
111.0268249,,,,
95.48293785,,,,
134.8602177,,,,
127.8037816,,,,
113.5077977,,,,
85.62557578,,,,
120.6012074,,,,
105.721601,,,,
128.8951967,,,,
106.7839717,,,,
119.7355321,,,,
107.2443428,,,,
90.28791937,,,,
89.96300618,,,,
137.3044892,,,,
106.4095272,,,,
145.3402796,,,,
118.6974256,,,,
89.88876436,,,,
102.7160224,,,,
113.6816261,,,,
134.6245347,,,,
92.7521923,,,,
142.9470065,,,,
112.6395789,,,,
89.94696852,,,,
109.4672663,,,,
79.65565346,,,,
116.3173927,,,,
106.1169276,,,,
140.9595582,,,,
82.20289308,,,,
114.5755613,,,,
116.6458288,,,,
128.9835196,,,,
89.75753888,,,,
108.3099127,,,,
137.1612282,,,,
99.87501403,,,,
113.4760537,,,,
101.6115523,,,,
102.2887681,,,,
128.9555757,,,,
137.3447165,,,,
84.7988761,,,,
99.61218262,,,,
110.6990291,,,,
138.0460864,,,,
158.445888,,,,
87.47893871,,,,
88.9114867,,,,
93.92419968,,,,
145.6027384,,,,
103.2587859,,,,
118.988639,,,,
101.8025752,,,,
103.160343,,,,
90.89757312,,,,
163.4419708,,,,
110.2024539,,,,
97.70841582,,,,
114.1674716,,,,
112.7146636,,,,
90.9264155,,,,
121.5052336,,,,
77.70442884,,,,
112.7987737,,,,
116.2523302,,,,
90.26152367,,,,
124.0233069,,,,
128.7952186,,,,
121.711265,,,,
91.94935093,,,,
107.4618809,,,,
158.7513763,,,,
98.49670058,,,,
127.8009982,,,,
113.6660219,,,,
107.220999,,,,
88.67805389,,,,
94.64455032,,,,
102.9078028,,,,
140.8420015,,,,
132.8714132,,,,
139.377506,,,,
85.31967661,,,,
100.2722806,,,,
142.0803932,,,,
124.2582071,,,,
122.8428917,,,,
124.2683435,,,,
124.4229413,,,,
87.91140712,,,,
92.94947816,,,,
119.3195241,,,,
118.8763219,,,,
98.47522813,,,,
102.4218798,,,,
113.8021436,,,,
108.6775463,,,,
98.53234156,,,,
113.6841881,,,,
82.4349711,,,,
123.8789461,,,,
101.4476605,,,,
105.8041668,,,,
101.0951713,,,,
162.8484473,,,,
112.3092433,,,,
122.3834046,,,,
85.28816955,,,,
84.37204039,,,,
95.65334195,,,,
106.618023,,,,
107.2780128,,,,
86.35406553,,,,
98.67504468,,,,
86.29603084,,,,
82.50772585,,,,
83.37942417,,,,
69.77546057,,,,
116.5240394,,,,
114.7509949,,,,
111.3298752,,,,
117.4643276,,,,
81.75574677,,,,
93.76051161,,,,
145.1552151,,,,
125.7384751,,,,
121.7419229,,,,
86.74903252,,,,
80.0916812,,,,
88.31011278,,,,
112.7706243,,,,
85.01159758,,,,
94.68871608,,,,
112.216341,,,,
112.9646751,,,,
147.3618071,,,,
78.39020668,,,,
77.03332298,,,,
104.1944794,,,,
121.7995508,,,,
74.42339936,,,,
87.82670684,,,,
89.73738991,,,,
87.01710083,,,,
86.3550769,,,,
90.72142006,,,,
82.28896592,,,,
136.3636245,,,,
76.73697926,,,,
99.80216138,,,,
85.92889987,,,,
89.30092845,,,,
101.5593129,,,,
95.13000135,,,,
107.389702,,,,
143.4494326,,,,
96.48604281,,,,
95.64517205,,,,
139.0856692,,,,
108.9531018,,,,
121.4121507,,,,
108.4549263,,,,
102.9229518,,,,
99.67203875,,,,
70.9756064,,,,
90.81517943,,,,
111.5170033,,,,
140.5215216,,,,
69.41953273,,,,
89.82013163,,,,
75.17286269,,,,
127.8086264,,,,
137.5373627,,,,
121.0142939,,,,
86.11946279,,,,
65.6063265,,,,
82.12042756,,,,
107.3168437,,,,
101.1836615,,,,
131.4072143,,,,
104.2784273,,,,
142.8690044,,,,
93.39695844,,,,
124.2733797,,,,
147.5988251,,,,
69.67437397,,,,
125.7047342,,,,
87.98900188,,,,
125.1859952,,,,
68.9170444,,,,
115.3706182,,,,
66.49271704,,,,
157.5701702,,,,
100.8950344,,,,
87.72172569,,,,
105.3473441,,,,
108.172637,,,,
107.3419809,,,,
131.7684938,,,,
129.4892701,,,,
104.0824434,,,,
116.8961599,,,,
95.97090034,,,,
112.0661329,,,,
115.0450605,,,,
79.46556297,,,,
133.8284727,,,,
139.4983608,,,,
128.6422203,,,,
145.6127955,,,,
105.0075234,,,,
123.8962692,,,,
131.6031464,,,,
107.1851227,,,,
112.8995859,,,,
85.2653763,,,,
104.4957627,,,,
125.2995992,,,,
109.8062721,,,,
81.39887793,,,,
103.0727725,,,,
104.9023354,,,,
77.98264807,,,,
152.3137324,,,,
94.02326801,,,,
106.2158683,,,,
112.7897059,,,,
111.9806138,,,,
101.100845,,,,
119.8921851,,,,
87.82372245,,,,
98.8365239,,,,
93.5644622,,,,
93.29163244,,,,
82.67435442,,,,
111.4050347,,,,
89.47338352,,,,
126.3015601,,,,
122.4181122,,,,
79.18829217,,,,
91.3695043,,,,
122.9295814,,,,
96.3719751,,,,
76.43806028,,,,
132.9830356,,,,
92.12409229,,,,
92.85735288,,,,
103.0964208,,,,
110.9762265,,,,
106.0450328,,,,
125.5016792,,,,
93.11915676,,,,
140.4853387,,,,
100.8888192,,,,
90.254042,,,,
126.1251922,,,,
82.51959834,,,,
86.09595711,,,,
83.32492235,,,,
130.249951,,,,
93.01581221,,,,
89.56603215,,,,
137.7437957,,,,
114.427028,,,,
128.9580842,,,,
73.19246132,,,,
132.3651471,,,,
106.1607367,,,,
77.27392464,,,,
98.36392678,,,,
101.2791165,,,,
85.00218699,,,,
124.2501561,,,,
103.9516128,,,,
108.6162144,,,,
143.4716813,,,,
107.9524128,,,,
150.530849,,,,
104.1378515,,,,
100.0281339,,,,
80.02992846,,,,
121.5310514,,,,
111.0450917,,,,
82.76776106,,,,
129.8922599,,,,
94.50567489,,,,
102.4576412,,,,
92.47037883,,,,
101.7959349,,,,
104.7741868,,,,
79.65148607,,,,
126.4000206,,,,
102.872093,,,,
91.37433412,,,,
139.7598427,,,,
72.67770137,,,,
87.73106762,,,,
110.9043102,,,,
145.7685158,,,,
129.4575355,,,,
102.777338,,,,
105.7230235,,,,
129.925039,,,,
88.77549923,,,,
88.12161467,,,,
131.6483181,,,,
85.73168464,,,,
72.19614419,,,,
74.70262249,,,,
78.57244467,,,,
104.2429714,,,,
112.0743244,,,,
124.0942757,,,,
134.6340024,,,,
96.81002704,,,,
156.2360247,,,,
94.16539545,,,,
85.33243689,,,,
78.7299613,,,,
78.69439769,,,,
90.20634062,,,,
69.02714439,,,,
149.7795311,,,,
104.6157137,,,,
83.73426383,,,,
81.86986877,,,,
134.9178881,,,,
120.6873006,,,,
108.3606438,,,,
90.09423572,,,,
111.2951647,,,,
62.92225418,,,,
103.3929018,,,,
98.20469805,,,,
83.98507267,,,,
75.85775937,,,,
100.2212592,,,,
96.41547722,,,,
111.6408847,,,,
100.5898951,,,,
116.064941,,,,
101.1951322,,,,
91.71770122,,,,
65.46128818,,,,
123.6696919,,,,
99.97786469,,,,
85.32930238,,,,
123.9742618,,,,
91.92998028,,,,
87.82200733,,,,
74.61700181,,,,
106.2491682,,,,
112.2468485,,,,
85.40757694,,,,
109.4776574,,,,
99.42186377,,,,
102.9790581,,,,
119.8859343,,,,
84.67482282,,,,
98.00711442,,,,
99.0116741,,,,
99.32546671,,,,
115.565371,,,,
92.7177035,,,,
110.2945684,,,,
94.80648271,,,,
117.5638877,,,,
83.54464587,,,,
120.4914633,,,,
89.68936087,,,,
74.47792239,,,,
74.02483755,,,,
125.4050439,,,,
103.0588205,,,,
82.97474017,,,,
76.41505605,,,,
112.8208078,,,,
112.4612886,,,,
92.6333675,,,,
84.31576847,,,,
109.4641488,,,,
105.4735382,,,,
85.02952053,,,,
115.6711203,,,,
108.5409608,,,,
116.6091893,,,,
114.0457648,,,,
125.2688199,,,,
90.73878023,,,,
80.52782446,,,,
96.27646918,,,,
102.3123975,,,,
102.0648644,,,,
83.54857889,,,,
97.8707991,,,,
154.6276236,,,,
89.20032175,,,,
108.6020026,,,,
91.38616793,,,,
89.18833414,,,,
107.9375815,,,,
137.9525116,,,,
107.9101198,,,,
105.8531891,,,,
117.8575014,,,,
129.2716076,,,,
131.4619764,,,,
118.5975582,,,,
103.0819482,,,,
83.12225049,,,,
98.61387974,,,,
104.9210909,,,,
108.2671124,,,,
108.6770183,,,,
85.2748475,,,,
104.2951011,,,,
89.79559077,,,,
107.1741387,,,,
89.54232775,,,,
87.26409085,,,,
96.90271504,,,,
116.8887318,,,,
84.88464114,,,,
106.7548781,,,,
99.1500018,,,,
103.3423548,,,,
75.3066959,,,,
64.28499946,,,,
137.7067174,,,,
98.8109896,,,,
105.5008266,,,,
105.2589537,,,,
123.1740411,,,,
96.43306627,,,,
106.3390161,,,,
138.3129863,,,,
67.58495938,,,,
90.22108745,,,,
76.48290227,,,,
139.2057003,,,,
113.2723781,,,,
137.4391508,,,,
97.12900862,,,,
102.3553089,,,,
78.98721267,,,,
102.3875238,,,,
115.7556102,,,,
92.87911746,,,,
116.1891051,,,,
98.87671559,,,,
107.3488074,,,,
79.12296157,,,,
78.59151709,,,,
65.99038705,,,,
94.88380315,,,,
101.6171116,,,,
122.6058541,,,,
148.4321966,,,,
115.1193146,,,,
110.0565607,,,,
102.2841352,,,,
99.57271564,,,,
95.20216978,,,,
74.39053619,,,,
70.88143787,,,,
104.4808862,,,,
104.3125556,,,,
141.0771569,,,,
96.19627268,,,,
111.0985227,,,,
82.22613814,,,,
98.45336051,,,,
100.7618697,,,,
144.8855239,,,,
99.10610253,,,,
105.3567164,,,,
81.1368626,,,,
91.41859627,,,,
126.6476757,,,,
155.4599883,,,,
100.4969123,,,,
76.24220745,,,,
111.9555078,,,,
102.7891531,,,,
110.4815988,,,,
94.34733644,,,,
110.9845534,,,,
88.52963505,,,,
103.7778363,,,,
92.8830542,,,,
92.24061675,,,,
90.11350601,,,,
69.38932691,,,,
109.6398316,,,,
105.1916443,,,,
103.8780756,,,,
98.38045996,,,,
68.47266998,,,,
123.8874955,,,,
115.7220482,,,,
82.44699804,,,,
117.8968789,,,,
99.81617756,,,,
101.3396325,,,,
113.6414359,,,,
126.9653781,,,,
110.8820342,,,,
100.8990668,,,,
126.3839992,,,,
84.79773504,,,,
87.89232102,,,,
101.1151058,,,,
109.0179145,,,,
72.7480571,,,,
108.8058759,,,,
116.1412,,,,
114.1228586,,,,
77.78252157,,,,
103.6643375,,,,
93.15347791,,,,
69.61021739,,,,
85.05536957,,,,
90.06739209,,,,
136.895569,,,,
95.57054842,,,,
63.70151886,,,,
93.45626798,,,,
72.28418292,,,,
110.8684337,,,,
87.31942584,,,,
143.1422693,,,,
97.84500103,,,,
84.80525024,,,,
117.5535864,,,,
91.32238842,,,,
86.41542472,,,,
92.26383032,,,,
93.85981579,,,,
104.6766388,,,,
85.88097231,,,,
125.3072085,,,,
100.5618662,,,,
93.3635967,,,,
94.95889204,,,,
99.87889803,,,,
96.78738118,,,,
114.5134429,,,,
102.9748113,,,,
68.74171964,,,,
86.6518651,,,,
132.2481365,,,,
134.3921677,,,,
112.1137931,,,,
93.46640811,,,,
109.2752851,,,,
89.07531316,,,,
103.9856211,,,,
112.9164092,,,,
102.8335743,,,,
57.59905626,,,,
71.68701686,,,,
78.60219782,,,,
84.31768807,,,,
86.61906904,,,,
95.31350388,,,,
93.92908002,,,,
89.52279828,,,,
151.1193181,,,,
98.5330739,,,,
91.70933912,,,,
92.39239624,,,,
105.4702823,,,,
75.51217848,,,,
89.71080167,,,,
78.93649657,,,,
112.59453,,,,
71.97880705,,,,
83.65911677,,,,
53.35473864,,,,
93.41719545,,,,
71.16740088,,,,
91.63897378,,,,
116.906998,,,,
122.831576,,,,
118.7206507,,,,
118.508693,,,,
92.21425377,,,,
100.0056041,,,,
99.58931723,,,,
103.4860356,,,,
76.8757803,,,,
71.1632375,,,,
132.9969517,,,,
89.17869891,,,,
93.20393883,,,,
121.920152,,,,
95.73007138,,,,
105.6031495,,,,
86.01956047,,,,
86.29436892,,,,
90.19548732,,,,
97.29756239,,,,
75.29022526,,,,
148.3854961,,,,
103.1458188,,,,
72.30813339,,,,
101.4890287,,,,
121.1555169,,,,
77.46564953,,,,
105.0026614,,,,
103.4512683,,,,
96.13172972,,,,
104.5850893,,,,
96.61197728,,,,
123.1591898,,,,
107.1229966,,,,
87.32711644,,,,
95.02078898,,,,
121.9827614,,,,
116.3393613,,,,
89.75267367,,,,
81.04417521,,,,
103.2120868,,,,
91.25400658,,,,
103.0555204,,,,
116.172185,,,,
107.1955416,,,,
67.66278977,,,,
104.0473145,,,,
107.7916473,,,,
96.31571715,,,,
94.13226421,,,,
112.0705752,,,,
100.6557029,,,,
88.59147716,,,,
97.3859864,,,,
115.4385402,,,,
82.06589189,,,,
120.0430027,,,,
95.02011818,,,,
76.05147598,,,,
104.5569931,,,,
112.852613,,,,
82.47041431,,,,
95.4510458,,,,
114.7645323,,,,
123.3660876,,,,
111.6819687,,,,
115.1788008,,,,
100.5292222,,,,
68.69728185,,,,
128.5862729,,,,
86.64190651,,,,
107.5422386,,,,
79.84012785,,,,
139.0388058,,,,
81.83060534,,,,
122.4302703,,,,
109.119587,,,,
77.08969145,,,,
90.9228973,,,,
99.41464389,,,,
98.85730248,,,,
95.96852636,,,,
87.86079756,,,,
108.7693242,,,,
74.78780378,,,,
99.67669508,,,,
81.82529231,,,,
117.1263654,,,,
66.9527859,,,,
85.17110614,,,,
113.1821313,,,,
108.0673818,,,,
91.91982654,,,,
125.0304339,,,,
78.00368346,,,,
119.0230517,,,,
106.1290261,,,,
85.65003445,,,,
107.1345577,,,,
127.8164426,,,,
117.2918581,,,,
90.84133022,,,,
115.8929614,,,,
120.3805765,,,,
134.1868228,,,,
90.20492792,,,,
91.68782003,,,,
71.25089246,,,,
127.9907247,,,,
96.45736551,,,,
98.10433952,,,,
82.27857084,,,,
96.53620292,,,,
106.2216862,,,,
112.5405187,,,,
88.16530216,,,,
79.49896031,,,,
87.51410094,,,,
97.02027689,,,,
126.9599321,,,,
88.72498012,,,,
96.56204154,,,,
109.0443753,,,,
69.2559754,,,,
117.2112083,,,,
135.1142607,,,,
91.77220752,,,,
120.35165,,,,
68.36026313,,,,
90.68022947,,,,
97.5205367,,,,
101.2997392,,,,
111.4486253,,,,
117.9555461,,,,
96.99187491,,,,
100.6051596,,,,
83.70102567,,,,
129.1940341,,,,
109.1610666,,,,
132.0258079,,,,
112.8074201,,,,
101.7188549,,,,
127.4129104,,,,
116.5583041,,,,
88.94101577,,,,
79.70453523,,,,
96.2773904,,,,
88.96980615,,,,
84.58551938,,,,
88.99866457,,,,
88.13889322,,,,
96.343839,,,,
113.4784953,,,,
66.23144301,,,,
95.76967472,,,,
99.38890388,,,,
125.5703694,,,,
68.29105338,,,,
121.8069818,,,,
74.71826606,,,,
88.11424428,,,,
129.9186496,,,,
141.4305206,,,,
129.2317424,,,,
79.8616883,,,,
95.04540533,,,,
110.4548554,,,,
96.78601663,,,,
117.9035098,,,,
125.6730417,,,,
79.12314089,,,,
70.1244106,,,,
123.7878697,,,,
92.45349239,,,,
122.7399393,,,,
95.36085384,,,,
93.03383603,,,,
82.31229568,,,,
54.74574603,,,,
75.25040544,,,,
75.13990212,,,,
108.0384075,,,,
68.50699961,,,,
87.46400602,,,,
111.8588355,,,,
97.34341524,,,,
91.42147465,,,,
100.1148903,,,,
64.59272044,,,,
105.5068274,,,,
128.6113479,,,,
69.92980664,,,,
84.0013673,,,,
120.3898564,,,,
79.89908577,,,,
81.26334209,,,,
99.54245389,,,,
81.10394944,,,,
81.50286344,,,,
93.54574656,,,,
70.28562274,,,,
111.3650711,,,,
86.55115875,,,,
100.9728667,,,,
106.7358457,,,,
96.472189,,,,
56.64248615,,,,
82.22316454,,,,
119.132832,,,,
99.77574918,,,,
72.92781103,,,,
97.94001448,,,,
95.95138189,,,,
109.4631042,,,,
74.53202869,,,,
95.67328633,,,,
93.05411603,,,,
91.42857963,,,,
70.48493301,,,,
87.63263408,,,,
85.97137525,,,,
117.4369506,,,,
137.8286215,,,,
77.31234628,,,,
60.04724388,,,,
79.26283285,,,,
72.28903903,,,,
87.18899676,,,,
84.26246279,,,,
81.28031775,,,,
86.96331551,,,,
96.03997744,,,,
112.8668391,,,,
117.5967986,,,,
93.70699038,,,,
91.41519022,,,,
92.86290091,,,,
76.41563954,,,,
118.4296255,,,,
90.64080858,,,,
99.43941033,,,,
101.0560088,,,,
79.12020241,,,,
82.38954473,,,,
128.2897661,,,,
88.61947455,,,,
67.44781359,,,,
95.66938907,,,,
72.82487521,,,,
88.79525731,,,,
109.7637928,,,,
89.87413146,,,,
82.52138513,,,,
86.44044575,,,,
76.84508245,,,,
102.5440911,,,,
84.36944904,,,,
117.9273572,,,,
103.1565433,,,,
95.86674613,,,,
85.16771953,,,,
89.53714445,,,,
121.7058575,,,,
103.403681,,,,
99.08247308,,,,
99.79079544,,,,
105.1291757,,,,
85.36057969,,,,
95.24657633,,,,
75.47208346,,,,
109.0337142,,,,
101.5109695,,,,
106.0901507,,,,
61.54459628,,,,
76.73893061,,,,
85.08909891,,,,
74.40203505,,,,
87.18338846,,,,
92.93770649,,,,
77.6100045,,,,
79.85594004,,,,
94.39914907,,,,
101.9707069,,,,
102.1710757,,,,
71.69378429,,,,
90.61559865,,,,
63.43964105,,,,
118.9265505,,,,
100.775243,,,,
121.9237142,,,,
76.0313613,,,,
97.32363906,,,,
75.48453003,,,,
78.02492298,,,,
82.80907785,,,,
105.595609,,,,
120.7952874,,,,
79.30918726,,,,
119.758179,,,,
80.02912808,,,,
123.2503211,,,,
85.51247969,,,,
99.83024294,,,,
91.03194938,,,,
120.5924568,,,,
123.3174308,,,,
97.50389641,,,,
101.3092149,,,,
105.7850328,,,,
77.04980087,,,,
79.55846855,,,,
104.515145,,,,
75.14679714,,,,
85.31214603,,,,
131.6983895,,,,
89.7920945,,,,
83.4029306,,,,
101.2472007,,,,
61.35650291,,,,
96.61500301,,,,
80.85868484,,,,
101.8807131,,,,
106.4680196,,,,
84.14386776,,,,
71.58471049,,,,
105.8966647,,,,
88.23017861,,,,
80.65874543,,,,
135.2601663,,,,
100.6671584,,,,
86.30347596,,,,
106.8113513,,,,
103.9135061,,,,
64.73649709,,,,
106.1821483,,,,
72.53267237,,,,
81.02282392,,,,
115.580764,,,,
60.9119255,,,,
64.71452248,,,,
113.6830418,,,,
84.51083556,,,,
110.498469,,,,
138.3093751,,,,
69.63817575,,,,
124.2708715,,,,
99.9343527,,,,
107.8396453,,,,
124.2433821,,,,
91.50178087,,,,
106.1802203,,,,
90.60122339,,,,
82.23176635,,,,
115.1189128,,,,
66.27229036,,,,
90.8549748,,,,
105.6749433,,,,
84.4465224,,,,
66.33630816,,,,
62.94188371,,,,
94.65131011,,,,
109.4614258,,,,
79.19284121,,,,
92.79248291,,,,
87.41657854,,,,
125.6800764,,,,
111.2894619,,,,
125.2061954,,,,
73.59092779,,,,
88.3988717,,,,
82.97835624,,,,
110.0300828,,,,
85.19340407,,,,
126.5116802,,,,
75.98788934,,,,
61.76959733,,,,
82.24784716,,,,
90.11086747,,,,
114.5993599,,,,
119.6172766,,,,
108.511068,,,,
98.39555572,,,,
101.4307832,,,,
116.5034695,,,,
94.42444274,,,,
105.087717,,,,
123.6429212,,,,
97.97057895,,,,
124.9015782,,,,
101.262083,,,,
78.12001342,,,,
103.5473825,,,,
98.84416842,,,,
69.8079267,,,,
50.51444163,,,,
71.52652391,,,,
129.3751354,,,,
96.75914026,,,,
104.3117699,,,,
90.17188638,,,,
89.84406129,,,,
88.49957301,,,,
86.56658254,,,,
87.94745257,,,,
98.64909057,,,,
91.71421531,,,,
79.21759956,,,,
77.6608092,,,,
109.7985435,,,,
58.99762572,,,,
92.34607312,,,,
98.55738634,,,,
67.2973692,,,,
102.4468717,,,,
95.88033769,,,,
87.1701202,,,,
83.54715155,,,,
75.39909671,,,,
93.81347874,,,,
110.2626949,,,,
103.4497446,,,,
93.28365962,,,,
75.51979444,,,,
78.21553294,,,,
80.84798344,,,,
100.9114486,,,,
60.44205581,,,,
95.17681579,,,,
85.54139352,,,,
72.01999215,,,,
99.13038617,,,,
117.4333632,,,,
109.7226839,,,,
127.0589371,,,,
84.77773697,,,,
91.46739094,,,,
91.24496213,,,,
78.60233178,,,,
94.05371033,,,,
92.41363349,,,,
95.87033519,,,,
136.5445279,,,,
71.26463039,,,,
73.36166909,,,,
84.63986702,,,,
74.30529869,,,,
110.4180285,,,,
123.0872886,,,,
89.05169826,,,,
73.61549573,,,,
110.2661564,,,,
82.5751651,,,,
94.37615485,,,,
93.52086922,,,,
99.42053403,,,,
96.94972878,,,,
89.92905206,,,,
65.43073316,,,,
104.0239807,,,,
50.31198469,,,,
103.6680854,,,,
59.35841718,,,,
92.61373948,,,,
103.842551,,,,
91.73923426,,,,
74.08367532,,,,
88.94135273,,,,
125.3195749,,,,
99.52921682,,,,
70.0385218,,,,
113.173893,,,,
128.0141185,,,,
71.34808035,,,,
100.5580031,,,,
97.04448328,,,,
84.44280517,,,,
62.96730814,,,,
77.41821286,,,,
90.91692212,,,,
58.01159773,,,,
70.28853557,,,,
86.43548556,,,,
82.24736763,,,,
104.0756706,,,,
77.48953743,,,,
89.47901151,,,,
97.08841915,,,,
119.7139526,,,,
67.48720762,,,,
120.6794449,,,,
82.4819518,,,,
74.65873728,,,,
97.18106837,,,,
82.72933953,,,,
105.608269,,,,
85.50941727,,,,
70.52416994,,,,
91.27940395,,,,
68.87169721,,,,
110.2082624,,,,
86.64628957,,,,
82.27426251,,,,
98.82118353,,,,
91.3313432,,,,
99.58689223,,,,
76.77266511,,,,
95.43394147,,,,
90.99472647,,,,
75.65196678,,,,
102.0896457,,,,
86.26711645,,,,
95.04449317,,,,
88.54756923,,,,
93.06037234,,,,
118.0269333,,,,
75.23150891,,,,
109.1450501,,,,
129.8337648,,,,
123.4154805,,,,
79.46387684,,,,
100.0328187,,,,
110.2410542,,,,
83.00492412,,,,
129.903317,,,,
66.51806796,,,,
91.40075387,,,,
86.44171827,,,,
95.11416901,,,,
129.3448086,,,,
90.81541471,,,,
85.51571624,,,,
93.51585667,,,,
94.41110077,,,,
88.1474551,,,,
86.04772403,,,,
64.11791118,,,,
104.0156878,,,,
83.15626156,,,,
107.9548641,,,,
77.62272655,,,,
110.7817578,,,,
119.0981013,,,,
92.92238036,,,,
80.04109661,,,,
103.1546867,,,,
76.51559234,,,,
82.98432182,,,,
90.08471802,,,,
73.1575073,,,,
126.8450635,,,,
109.3562525,,,,
117.8912511,,,,
79.34091273,,,,
95.59253636,,,,
115.6655626,,,,
70.51893614,,,,
83.20969693,,,,
103.3845725,,,,
