-0.992500 0.002166 -0.062500 26.182209
-0.992500 0.002166 2.150000 26.989490
-0.992500 0.002166 4.000000 27.791982
-0.992500 0.002166 4.950000 28.069777
-0.992500 0.002166 6.000000 28.285811
-0.992500 0.002166 7.300000 28.577889
-0.992500 0.002166 7.500000 28.593111
-0.992500 0.002166 9.500000 28.291932
-0.992500 0.002166 9.750000 28.223436
-0.992500 0.002166 12.637500 26.916632
-0.992500 0.900000 -0.062500 26.396336
-0.992500 0.900000 2.150000 27.350272
-0.992500 0.900000 4.000000 28.300516
-0.992500 0.900000 4.950000 28.627929
-0.992500 0.900000 6.000000 28.865807
-0.992500 0.900000 7.300000 29.236252
-0.992500 0.900000 7.500000 29.255101
-0.992500 0.900000 9.500000 28.895743
-0.992500 0.900000 9.750000 28.817188
-0.992500 0.900000 12.637500 27.265114
-0.992500 1.525000 -0.062500 26.473023
-0.992500 1.525000 2.150000 27.464214
-0.992500 1.525000 4.000000 28.395423
-0.992500 1.525000 4.950000 28.749858
-0.992500 1.525000 6.000000 29.043711
-0.992500 1.525000 7.300000 29.368288
-0.992500 1.525000 7.500000 29.386168
-0.992500 1.525000 9.500000 29.109325
-0.992500 1.525000 9.750000 29.032852
-0.992500 1.525000 12.637500 27.387932
-0.992500 1.650000 -0.062500 26.481250
-0.992500 1.650000 2.150000 27.475086
-0.992500 1.650000 4.000000 28.389265
-0.992500 1.650000 4.950000 28.745768
-0.992500 1.650000 6.000000 29.057156
-0.992500 1.650000 7.300000 29.359372
-0.992500 1.650000 7.500000 29.376850
-0.992500 1.650000 9.500000 29.127679
-0.992500 1.650000 9.750000 29.051860
-0.992500 1.650000 12.637500 27.399406
-0.992500 1.800000 -0.062500 26.488010
-0.992500 1.800000 2.150000 27.483246
-0.992500 1.800000 4.000000 28.380283
-0.992500 1.800000 4.950000 28.738401
-0.992500 1.800000 6.000000 29.063964
-0.992500 1.800000 7.300000 29.345895
-0.992500 1.800000 7.500000 29.362920
-0.992500 1.800000 9.500000 29.138973
-0.992500 1.800000 9.750000 29.063932
-0.992500 1.800000 12.637500 27.407381
-0.992500 3.100000 -0.062500 26.405529
-0.992500 3.100000 2.150000 27.346091
-0.992500 3.100000 4.000000 28.214783
-0.992500 3.100000 4.950000 28.497342
-0.992500 3.100000 6.000000 28.715229
-0.992500 3.100000 7.300000 29.048876
-0.992500 3.100000 7.500000 29.066145
-0.992500 3.100000 9.500000 28.748876
-0.992500 3.100000 9.750000 28.676470
-0.992500 3.100000 12.637500 27.211666
-0.992500 3.244332 -0.062500 26.381439
-0.992500 3.244332 2.150000 27.305402
-0.992500 3.244332 4.000000 28.160858
-0.992500 3.244332 4.950000 28.435984
-0.992500 3.244332 6.000000 28.644934
-0.992500 3.244332 7.300000 28.976072
-0.992500 3.244332 7.500000 28.993086
-0.992500 3.244332 9.500000 28.674162
-0.992500 3.244332 9.750000 28.602708
-0.992500 3.244332 12.637500 27.169552
-0.992500 4.142166 -0.062500 26.165838
-0.992500 4.142166 2.150000 26.939776
-0.992500 4.142166 4.000000 27.649194
-0.992500 4.142166 4.950000 27.880801
-0.992500 4.142166 6.000000 28.065550
-0.992500 4.142166 7.300000 28.323269
-0.992500 4.142166 7.500000 28.336859
-0.992500 4.142166 9.500000 28.074697
-0.992500 4.142166 9.750000 28.013326
-0.992500 4.142166 12.637500 26.819857
0.900000 0.002166 -0.062500 26.856941
0.900000 0.002166 2.150000 28.251122
0.900000 0.002166 4.000000 29.818707
0.900000 0.002166 4.950000 30.258896
0.900000 0.002166 6.000000 30.511480
0.900000 0.002166 7.300000 31.268422
0.900000 0.002166 7.500000 31.304249
0.900000 0.002166 9.500000 30.646057
0.900000 0.002166 9.750000 30.528988
0.900000 0.002166 12.637500 28.219508
0.900000 0.900000 -0.062500 27.196456
0.900000 0.900000 2.150000 28.905833
0.900000 0.900000 4.000000 30.197962
0.900000 0.900000 4.950000 30.648417
0.900000 0.900000 6.000000 31.455656
0.900000 0.900000 7.300000 31.777964
0.900000 0.900000 7.500000 31.805533
0.900000 0.900000 9.500000 31.731063
0.900000 0.900000 9.750000 31.621892
0.900000 0.900000 12.637500 28.823161
0.900000 1.525000 -0.062500 27.312521
0.900000 1.525000 2.150000 29.036520
0.900000 1.525000 4.000000 30.279595
0.900000 1.525000 4.950000 30.837746
0.900000 1.525000 6.000000 31.848554
0.900000 1.525000 7.300000 31.986847
0.900000 1.525000 7.500000 32.007956
0.900000 1.525000 9.500000 32.250816
0.900000 1.525000 9.750000 32.163647
0.900000 1.525000 12.637500 29.051677
0.900000 1.650000 -0.062500 27.324493
0.900000 1.650000 2.150000 29.030796
0.900000 1.650000 4.000000 30.283283
0.900000 1.650000 4.950000 30.872371
0.900000 1.650000 6.000000 31.884105
0.900000 1.650000 7.300000 32.009542
0.900000 1.650000 7.500000 32.031202
0.900000 1.650000 9.500000 32.296902
0.900000 1.650000 9.750000 32.208234
0.900000 1.650000 12.637500 29.071805
0.900000 1.800000 -0.062500 27.334097
0.900000 1.800000 2.150000 29.022188
0.900000 1.800000 4.000000 30.284157
0.900000 1.800000 4.950000 30.963650
0.900000 1.800000 6.000000 31.903470
0.900000 1.800000 7.300000 32.059042
0.900000 1.800000 7.500000 32.082509
0.900000 1.800000 9.500000 32.323939
0.900000 1.800000 9.750000 32.233915
0.900000 1.800000 12.637500 29.084484
0.900000 3.100000 -0.062500 27.207724
0.900000 3.100000 2.150000 28.854336
0.900000 3.100000 4.000000 29.835987
0.900000 3.100000 4.950000 30.158612
0.900000 3.100000 6.000000 30.940625
0.900000 3.100000 7.300000 31.121276
0.900000 3.100000 7.500000 31.142142
0.900000 3.100000 9.500000 31.270616
0.900000 3.100000 9.750000 31.192598
0.900000 3.100000 12.637500 28.664873
0.900000 3.244332 -0.062500 27.169723
0.900000 3.244332 2.150000 28.787332
0.900000 3.244332 4.000000 29.808992
0.900000 3.244332 4.950000 30.126136
0.900000 3.244332 6.000000 30.828446
0.900000 3.244332 7.300000 31.079453
0.900000 3.244332 7.500000 31.102043
0.900000 3.244332 9.500000 31.129215
0.900000 3.244332 9.750000 31.047182
0.900000 3.244332 12.637500 28.588917
0.900000 4.142166 -0.062500 26.827721
0.900000 4.142166 2.150000 28.137859
0.900000 4.142166 4.000000 29.449891
0.900000 4.142166 4.950000 29.771535
0.900000 4.142166 6.000000 29.964941
0.900000 4.142166 7.300000 30.620483
0.900000 4.142166 7.500000 30.651770
0.900000 4.142166 9.500000 30.114398
0.900000 4.142166 9.750000 30.017076
0.900000 4.142166 12.637500 27.993726
4.700000 0.002166 -0.062500 28.663786
4.700000 0.002166 2.150000 31.641265
4.700000 0.002166 4.000000 36.387803
4.700000 0.002166 4.950000 38.450364
4.700000 0.002166 6.000000 39.695522
4.700000 0.002166 7.300000 40.618210
4.700000 0.002166 7.500000 40.736855
4.700000 0.002166 9.500000 41.602999
4.700000 0.002166 9.750000 41.419026
4.700000 0.002166 12.637500 34.066572
4.700000 0.900000 -0.062500 29.351679
4.700000 0.900000 2.150000 32.946345
4.700000 0.900000 4.000000 39.225146
4.700000 0.900000 4.950000 42.108528
4.700000 0.900000 6.000000 43.434585
4.700000 0.900000 7.300000 44.427597
4.700000 0.900000 7.500000 44.569351
4.700000 0.900000 9.500000 46.080780
4.700000 0.900000 9.750000 45.903563
4.700000 0.900000 12.637500 36.207592
4.700000 1.525000 -0.062500 29.625778
4.700000 1.525000 2.150000 33.511049
4.700000 1.525000 4.000000 41.714711
