-14.051037 -20.158423 81.150040
-14.051037 -19.458423 83.013843
-14.051037 -18.758423 84.919636
-14.051037 -18.058423 86.850568
-14.051037 -17.358423 88.721348
-14.051037 -17.040358 89.465058
-14.051037 -16.524968 90.469854
-14.051037 -16.009579 91.135281
-14.051037 -15.415183 91.456428
-14.051037 -14.820786 91.350737
-14.051037 -14.663406 91.270365
-14.051037 -13.997473 90.711422
-14.051037 -13.684943 90.378620
-14.051037 -13.521742 90.191248
-14.051037 -13.015706 89.558472
-14.051037 -12.509670 88.866273
-14.051037 -12.003635 88.118350
-14.051037 -11.497599 87.312237
-14.051037 -10.549079 85.642998
-14.051037 -10.077820 84.773883
-14.051037 -9.437155 83.567881
-14.051037 -8.796489 82.332647
-14.051037 -8.155824 81.056935
-14.051037 -7.515158 79.731586
-14.051037 -6.577658 77.693294
-14.051037 -5.640158 75.532581
-13.488537 -20.158423 82.616753
-13.488537 -19.458423 84.529948
-13.488537 -18.758423 86.491432
-13.488537 -18.058423 88.500814
-13.488537 -17.358423 90.505402
-13.488537 -17.040358 91.312362
-13.488537 -16.524968 92.398234
-13.488537 -16.009579 93.093147
-13.488537 -15.415183 93.399826
-13.488537 -14.820786 93.240319
-13.488537 -14.663406 93.144030
-13.488537 -13.997473 92.516975
-13.488537 -13.684943 92.157832
-13.488537 -13.521742 91.958549
-13.488537 -13.015706 91.297409
-13.488537 -12.509670 90.584674
-13.488537 -12.003635 89.818554
-13.488537 -11.497599 88.991528
-13.488537 -10.549079 87.260793
-13.488537 -10.077820 86.360816
-13.488537 -9.437155 85.123419
-13.488537 -8.796489 83.859949
-13.488537 -8.155824 82.554131
-13.488537 -7.515158 81.195849
-13.488537 -6.577658 79.104704
-13.488537 -5.640158 76.886567
-12.926037 -20.158423 84.054220
-12.926037 -19.458423 86.014871
-12.926037 -18.758423 88.032300
-12.926037 -18.058423 90.154156
-12.926037 -17.358423 92.492470
-12.926037 -17.040358 93.486298
-12.926037 -16.524968 94.792311
-12.926037 -16.009579 95.525643
-12.926037 -15.415183 95.760718
-12.926037 -14.820786 95.419024
-12.926037 -14.663406 95.271182
-12.926037 -13.997473 94.456749
-12.926037 -13.684943 94.032730
-12.926037 -13.521742 93.806625
-12.926037 -13.015706 93.100099
-12.926037 -12.509670 92.369036
-12.926037 -12.003635 91.594015
-12.926037 -11.497599 90.753629
-12.926037 -10.549079 88.916501
-12.926037 -10.077820 87.960097
-12.926037 -9.437155 86.699057
-12.926037 -8.796489 85.419895
-12.926037 -8.155824 84.091770
-12.926037 -7.515158 82.704399
-12.926037 -6.577658 80.561831
-12.926037 -5.640158 78.285218
-12.363537 -20.158423 85.462070
-12.363537 -19.458423 87.463130
-12.363537 -18.758423 89.505735
-12.363537 -18.058423 91.667725
-12.363537 -17.358423 94.613703
-12.363537 -17.040358 96.108635
-12.363537 -16.524968 97.868550
-12.363537 -16.009579 98.543964
-12.363537 -15.415183 98.638140
-12.363537 -14.820786 97.904581
-12.363537 -14.663406 97.616312
-12.363537 -13.997473 96.483012
-12.363537 -13.684943 95.945826
-12.363537 -13.521742 95.664867
-12.363537 -13.015706 94.933109
-12.363537 -12.509670 94.207713
-12.363537 -12.003635 93.450243
-12.363537 -11.497599 92.635854
-12.363537 -10.549079 90.613494
-12.363537 -10.077820 89.524584
-12.363537 -9.437155 88.288663
-12.363537 -8.796489 87.017587
-12.363537 -8.155824 85.675079
-12.363537 -7.515158 84.261023
-12.363537 -6.577658 82.067213
-12.363537 -5.640158 79.730686
-11.801037 -20.158423 86.847772
-11.801037 -19.458423 88.884563
-11.801037 -18.758423 90.902081
-11.801037 -18.058423 92.675052
-11.801037 -17.358423 96.429403
-11.801037 -17.040358 99.706894
-11.801037 -16.524968 102.236616
-11.801037 -16.009579 176.948949
-11.801037 -15.415183 102.256846
-11.801037 -14.820786 100.893126
-11.801037 -14.663406 99.861638
-11.801037 -13.997473 98.520273
-11.801037 -13.684943 97.862550
-11.801037 -13.521742 97.262606
-11.801037 -13.015706 96.758260
-11.801037 -12.509670 96.086019
-11.801037 -12.003635 95.376804
-11.801037 -11.497599 94.745512
-11.801037 -10.549079 92.390056
-11.801037 -10.077820 90.871942
-11.801037 -9.437155 89.905368
-11.801037 -8.796489 88.670345
-11.801037 -8.155824 87.313542
-11.801037 -7.515158 85.870936
-11.801037 -6.577658 83.623974
-11.801037 -5.640158 81.225568
-11.121619 -20.158423 88.508737
-11.121619 -19.458423 90.618041
-11.121619 -18.758423 92.799218
-11.121619 -18.058423 95.165748
-11.121619 -17.358423 98.302562
-11.121619 -17.040358 99.898894
-11.121619 -16.524968 102.101155
-11.121619 -16.009579 103.877226
-11.121619 -15.415183 103.329603
-11.121619 -14.820786 102.502483
-11.121619 -14.663406 102.210171
-11.121619 -13.997473 100.987068
-11.121619 -13.684943 100.395443
-11.121619 -13.521742 100.086946
-11.121619 -13.015706 99.239390
-11.121619 -12.509670 98.415654
-11.121619 -12.003635 97.575425
-11.121619 -11.497599 96.682530
-11.121619 -10.549079 94.570154
-11.121619 -10.077820 93.453249
-11.121619 -9.437155 92.134042
-11.121619 -8.796489 90.791810
-11.121619 -8.155824 89.380760
-11.121619 -7.515158 87.893018
-11.121619 -6.577658 85.577010
-11.121619 -5.640158 83.100715
-10.442201 -20.158423 90.121803
-10.442201 -19.458423 92.283808
-10.442201 -18.758423 94.521743
-10.442201 -18.058423 96.930791
-10.442201 -17.358423 99.688096
-10.442201 -17.040358 100.917108
-10.442201 -16.524968 102.706331
-10.442201 -16.009579 104.085164
-10.442201 -15.415183 104.767535
-10.442201 -14.820786 104.683905
-10.442201 -14.663406 104.535509
-10.442201 -13.997473 103.507022
-10.442201 -13.684943 102.923039
-10.442201 -13.521742 102.614145
-10.442201 -13.015706 101.677582
-10.442201 -12.509670 100.775022
-10.442201 -12.003635 99.868985
-10.442201 -11.497599 98.913123
-10.442201 -10.549079 96.843252
-10.442201 -10.077820 95.776399
-10.442201 -9.437155 94.388612
-10.442201 -8.796489 92.990668
-10.442201 -8.155824 91.534231
-10.442201 -7.515158 90.001810
-10.442201 -6.577658 87.614229
-10.442201 -5.640158 85.056703
-9.762783 -20.158423 91.687398
-9.762783 -19.458423 93.878045
-9.762783 -18.758423 96.083069
-9.762783 -18.058423 98.367754
-9.762783 -17.358423 101.141626
-9.762783 -17.040358 102.370021
-9.762783 -16.524968 104.024687
-9.762783 -16.009579 105.563658
-9.762783 -15.415183 107.206275
-9.762783 -14.820786 107.850491
-9.762783 -14.663406 107.535351
-9.762783 -13.997473 106.332811
-9.762783 -13.684943 105.497517
-9.762783 -13.521742 105.083490
-9.762783 -13.015706 104.054477
-9.762783 -12.509670 103.140655
-9.762783 -12.003635 102.252365
-9.762783 -11.497599 101.329868
-9.762783 -10.549079 99.169428
-9.762783 -10.077820 98.018451
-9.762783 -9.437155 96.654606
-9.762783 -8.796489 95.255309
-9.762783 -8.155824 93.773155
-9.762783 -7.515158 92.201180
-9.762783 -6.577658 89.740704
-9.762783 -5.640158 87.098495
-9.083365 -20.158423 93.248345
-9.083365 -19.458423 95.458737
-9.083365 -18.758423 97.569352
-9.083365 -18.058423 99.343872
-9.083365 -17.358423 102.686371
-9.083365 -17.040358 104.544683
-9.083365 -16.524968 105.544098
-9.083365 -16.009579 107.227274
-9.083365 -15.415183 110.949462
-9.083365 -14.820786 114.807113
-9.083365 -14.663406 166.828541
-9.083365 -13.997473 109.976541
-9.083365 -13.684943 107.808512
-9.083365 -13.521742 106.858345
-9.083365 -13.015706 106.223721
-9.083365 -12.509670 105.460263
-9.083365 -12.003635 104.697407
-9.083365 -11.497599 104.035220
-9.083365 -10.549079 101.602668
-9.083365 -10.077820 100.000167
-9.083365 -9.437155 98.960470
-9.083365 -8.796489 97.613134
-9.083365 -8.155824 96.113093
-9.083365 -7.515158 94.500496
-9.083365 -6.577658 91.962626
-9.083365 -5.640158 89.231387
-8.526509 -20.158423 94.568461
-8.526509 -19.458423 96.824377
-8.526509 -18.758423 99.023618
-8.526509 -18.058423 101.207026
-8.526509 -17.358423 103.896058
-8.526509 -17.040358 105.102357
-8.526509 -16.524968 106.698076
-8.526509 -16.009579 108.379445
-8.526509 -15.415183 110.623275
-8.526509 -14.820786 112.263235
-8.526509 -14.663406 112.296130
-8.526509 -13.997473 110.528685
-8.526509 -13.684943 109.576569
-8.526509 -13.521742 109.135209
-8.526509 -13.015706 108.174830
-8.526509 -12.509670 107.360624
-8.526509 -12.003635 106.566060
-8.526509 -11.497599 105.728038
-8.526509 -10.549079 103.628635
-8.526509 -10.077820 102.464666
-8.526509 -9.437155 101.108368
-8.526509 -8.796489 99.673685
-8.526509 -8.155824 98.125318
-8.526509 -7.515158 96.467913
-8.526509 -6.577658 93.859462
-8.526509 -5.640158 91.051136
-7.969653 -20.158423 95.922497
-7.969653 -19.458423 98.225881
-7.969653 -18.758423 100.487904
-7.969653 -18.058423 102.750205
-7.969653 -17.358423 105.135505
-7.969653 -17.040358 106.178283
-7.969653 -16.524968 107.752068
-7.969653 -16.009579 109.245138
-7.969653 -15.415183 110.827089
-7.969653 -14.820786 111.822991
-7.969653 -14.663406 111.896615
-7.969653 -13.997473 111.329540
-7.969653 -13.684943 110.898669
-7.969653 -13.521742 110.664655
-7.969653 -13.015706 109.948932
-7.969653 -12.509670 109.237201
-7.969653 -12.003635 108.487336
-7.969653 -11.497599 107.658470
-7.969653 -10.549079 105.766674
-7.969653 -10.077820 104.732333
-7.969653 -9.437155 103.315485
-7.969653 -8.796489 101.820122
-7.969653 -8.155824 100.219918
-7.969653 -7.515158 98.512094
-7.969653 -6.577658 95.826816
-7.969653 -5.640158 92.937434
-7.412796 -20.158423 97.306605
-7.412796 -19.458423 99.653562
-7.412796 -18.758423 101.952013
-7.412796 -18.058423 104.215544
-7.412796 -17.358423 106.453578
-7.412796 -17.040358 107.421575
-7.412796 -16.524968 108.900285
-7.412796 -16.009579 110.242452
-7.412796 -15.415183 111.545264
-7.412796 -14.820786 112.379016
-7.412796 -14.663406 112.490939
-7.412796 -13.997473 112.464487
-7.412796 -13.684943 112.292794
-7.412796 -13.521742 112.175999
-7.412796 -13.015706 111.718200
-7.412796 -12.509670 111.159958
-7.412796 -12.003635 110.504276
-7.412796 -11.497599 109.740908
-7.412796 -10.549079 107.992239
-7.412796 -10.077820 107.009305
-7.412796 -9.437155 105.581918
-7.412796 -8.796489 104.045765
-7.412796 -8.155824 102.395822
-7.412796 -7.515158 100.634319
-7.412796 -6.577658 97.866180
-7.412796 -5.640158 94.891578
-6.855940 -20.158423 98.723118
-6.855940 -19.458423 101.111939
-6.855940 -18.758423 103.438220
-6.855940 -18.058423 105.697020
-6.855940 -17.358423 107.865337
-6.855940 -17.040358 108.794553
-6.855940 -16.524968 110.207901
-6.855940 -16.009579 111.470200
-6.855940 -15.415183 112.675123
-6.855940 -14.820786 113.505510
-6.855940 -14.663406 113.650883
-6.855940 -13.997473 113.922461
-6.855940 -13.684943 113.903696
-6.855940 -13.521742 113.862515
-6.855940 -13.015706 113.609097
-6.855940 -12.509670 113.200707
-6.855940 -12.003635 112.651619
-6.855940 -11.497599 111.966200
-6.855940 -10.549079 110.323595
-6.855940 -10.077820 109.365595
-6.855940 -9.437155 107.930522
-6.855940 -8.796489 106.357373
-6.855940 -8.155824 104.656007
-6.855940 -7.515158 102.836393
-6.855940 -6.577658 99.978386
-6.855940 -5.640158 96.914029
-6.299084 -20.158423 100.177880
-6.299084 -19.458423 102.609892
-6.299084 -18.758423 104.967131
-6.299084 -18.058423 107.235757
-6.299084 -17.358423 109.384392
-6.299084 -17.040358 110.300854
-6.299084 -16.524968 111.691849
-6.299084 -16.009579 112.933817
-6.299084 -15.415183 114.133702
-6.299084 -14.820786 115.022467
-6.299084 -14.663406 115.199432
-6.299084 -13.997473 115.676975
-6.299084 -13.684943 115.765279
-6.299084 -13.521742 115.779273
-6.299084 -13.015706 115.687657
-6.299084 -12.509670 115.411836
-6.299084 -12.003635 114.964049
-6.299084 -11.497599 114.352349
-6.299084 -10.549079 112.786474
-6.299084 -10.077820 111.837406
-6.299084 -9.437155 110.383441
-6.299084 -8.796489 108.765847
-6.299084 -8.155824 107.005526
-6.299084 -7.515158 105.120341
-6.299084 -6.577658 102.163396
-6.299084 -5.640158 99.004170
-5.742228 -20.158423 101.676639
-5.742228 -19.458423 104.155164
-5.742228 -18.758423 106.552120
-5.742228 -18.058423 108.850429
-5.742228 -17.358423 111.018039
-5.742228 -17.040358 111.942916
-5.742228 -16.524968 113.349768
-5.742228 -16.009579 114.615994
-5.742228 -15.415183 115.865344
-5.742228 -14.820786 116.845314
-5.742228 -14.663406 117.054819
-5.742228 -13.997473 117.706923
-5.742228 -13.684943 117.883420
-5.742228 -13.521742 117.943264
-5.742228 -13.015706 117.989279
-5.742228 -12.509670 117.831205
-5.742228 -12.003635 117.474968
-5.742228 -11.497599 116.926976
-5.742228 -10.549079 115.407932
-5.742228 -10.077820 114.451758
-5.742228 -9.437155 112.959977
-5.742228 -8.796489 111.282150
-5.742228 -8.155824 109.449376
-5.742228 -7.515158 107.487416
-5.742228 -6.577658 104.419772
-5.742228 -5.640158 101.159871
-5.185372 -20.158423 103.222767
-5.185372 -19.458423 105.752057
-5.185372 -18.758423 108.199537
-5.185372 -18.058423 110.547811
-5.185372 -17.358423 112.766677
-5.185372 -17.040358 113.717527
-5.185372 -16.524968 115.171852
-5.185372 -16.009579 116.496528
-5.185372 -15.415183 117.833413
-5.185372 -14.820786 118.930062
-5.185372 -14.663406 119.175335
-5.185372 -13.997473 119.999591
-5.185372 -13.684943 120.259744
-5.185372 -13.521742 120.362797
-5.185372 -13.015706 120.538040
-5.185372 -12.509670 120.490539
-5.185372 -12.003635 120.218090
-5.185372 -11.497599 119.722709
-5.185372 -10.549079 118.216123
-5.185372 -10.077820 117.233163
-5.185372 -9.437155 115.677066
-5.185372 -8.796489 113.915512
-5.185372 -8.155824 111.990825
-5.185372 -7.515158 109.936929
-5.185372 -6.577658 106.743979
-5.185372 -5.640158 103.376938
-4.628516 -20.158423 104.816224
-4.628516 -19.458423 107.400722
-4.628516 -18.758423 109.909733
-4.628516 -18.058423 112.327089
-4.628516 -17.358423 114.625161
-4.628516 -17.040358 115.616917
-4.628516 -16.524968 117.145288
-4.628516 -16.009579 118.556498
-4.628516 -15.415183 120.012332
-4.628516 -14.820786 121.251157
-4.628516 -14.663406 121.537451
-4.628516 -13.997473 122.549173
-4.628516 -13.684943 122.898048
-4.628516 -13.521742 123.046568
-4.628516 -13.015706 123.356530
-4.628516 -12.509670 123.422273
-4.628516 -12.003635 123.231169
-4.628516 -11.497599 122.778274
-4.628516 -10.549079 121.241613
-4.628516 -10.077820 120.205907
-4.628516 -9.437155 118.549375
-4.628516 -8.796489 116.672117
-4.628516 -8.155824 114.629889
-4.628516 -7.515158 112.465009
-4.628516 -6.577658 109.129609
-4.628516 -5.640158 105.648519
-4.071659 -20.158423 106.453309
-4.071659 -19.458423 109.097159
-4.071659 -18.758423 111.677931
-4.071659 -18.058423 114.181853
-4.071659 -17.358423 116.584078
-4.071659 -17.040358 117.629873
-4.071659 -16.524968 119.255497
-4.071659 -16.009579 120.777902
-4.071659 -15.415183 122.381712
-4.071659 -14.820786 123.790906
-4.071659 -14.663406 124.125451
-4.071659 -13.997473 125.354163
-4.071659 -13.684943 125.805219
-4.071659 -13.521742 126.006048
-4.071659 -13.015706 126.470756
-4.071659 -12.509670 126.665035
-4.071659 -12.003635 126.561263
-4.071659 -11.497599 126.142990
-4.071659 -10.549079 124.519440
-4.071659 -10.077820 123.395005
-4.071659 -9.437155 121.588439
-4.071659 -8.796489 119.553355
-4.071659 -8.155824 117.361613
-4.071659 -7.515158 115.063294
-4.071659 -6.577658 111.566639
-4.071659 -5.640158 107.964580
-3.514803 -20.158423 108.126893
-3.514803 -19.458423 110.833514
-3.514803 -18.758423 113.494762
-3.514803 -18.058423 116.100975
-3.514803 -17.358423 118.630570
-3.514803 -17.040358 119.742408
-3.514803 -16.524968 121.486203
-3.514803 -16.009579 123.142184
-3.514803 -15.415183 124.921902
-3.514803 -14.820786 126.532831
-3.514803 -14.663406 126.924834
-3.514803 -13.997473 128.413862
-3.514803 -13.684943 128.989639
-3.514803 -13.521742 129.254873
-3.514803 -13.015706 129.912457
-3.514803 -12.509670 130.268717
-3.514803 -12.003635 130.272202
-3.514803 -11.497599 129.885083
-3.514803 -10.549079 128.091836
-3.514803 -10.077820 126.826055
-3.514803 -9.437155 124.800144
-3.514803 -8.796489 122.552945
-3.514803 -8.155824 120.173853
-3.514803 -7.515158 117.717528
-3.514803 -6.577658 114.040857
-3.514803 -5.640158 110.311579
-2.957947 -20.158423 109.827031
-2.957947 -19.458423 112.598582
-2.957947 -18.758423 115.346422
-2.957947 -18.058423 118.068582
